GameID,tournamentID,tournamentName,locationName,Country,TournamentPlayers,created_at,userId,armyId,playerId,armyName,opponentId,opponentArmyId,opponentArmy,gameNum,gameResult,gamePoints,tournamentResult
1766,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,VQzVDK4mrK,7MZmTkjtvN,M9T5-EGV8-4MV4,Veteran Guardsmen,XPVPR0VAUJ,hKPb2ppDTc,Hierotek Circle,3,0,17,53
1767,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,VQzVDK4mrK,7MZmTkjtvN,M9T5-EGV8-4MV4,Veteran Guardsmen,TNYFHU0KDT,O68BVNHb2J,Legionary,4,2,10,53
1701,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,VQzVDK4mrK,7MZmTkjtvN,M9T5-EGV8-4MV4,Veteran Guardsmen,BXD3H5LG49,qCkz7A5Npv,Inquisitorial Agents,5,0,14,53
1759,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,VQzVDK4mrK,7MZmTkjtvN,M9T5-EGV8-4MV4,Veteran Guardsmen,LbeziLupWl,7MZmTkjtvN,Veteran Guardsmen,6,0,10,53
1768,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,bcO9wlIqOL,N2uSbuLvN0,LC9R-EB09-DTHL,Space Marine,Unknown Opponent,Unknown Army ID,Unknown Army,1,0,17,54
1768,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,bcO9wlIqOL,N2uSbuLvN0,LC9R-EB09-DTHL,Space Marine,Unknown Opponent,Unknown Army ID,Unknown Army,2,0,11,54
1768,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,bcO9wlIqOL,N2uSbuLvN0,LC9R-EB09-DTHL,Space Marine,Unknown Opponent,Unknown Army ID,Unknown Army,3,0,12,54
1769,30L1E369AX,The All Valley Squad-Games Team Tournament the Sequel,Gameology,US,55,2023-06-06T07:15:21.740Z,ISPfB1pWC1,oIGBgz0rWT,LHTD-XD83-TUY3,Void-Dancer Troupe,Unknown Opponent,Unknown Army ID,Unknown Army,1,0,18,55
1770,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,CWNHHHUVHJ,YHDcQGGxCo,D4W1-Q4BR-D27K,Imperial Guard,1JHH2JPKH6,dtN8qEq6BG,Hive Fleet,1,1,9,1
1771,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,CWNHHHUVHJ,YHDcQGGxCo,D4W1-Q4BR-D27K,Imperial Guard,WRX5PMFQUQ,VNPKVFKkJx,Traitor Space Marine,2,2,11,1
1772,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,CWNHHHUVHJ,YHDcQGGxCo,D4W1-Q4BR-D27K,Imperial Guard,W5V62T7WH6,dtN8qEq6BG,Hive Fleet,3,2,9,1
1773,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,CWNHHHUVHJ,YHDcQGGxCo,D4W1-Q4BR-D27K,Imperial Guard,7THWFJ0E54,Q2QerOGPJE,Grey Knights,4,2,10,1
1774,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7THWFJ0E54,Q2QerOGPJE,KB7F-VRJF-6KCM,Grey Knights,001B9YQXDQ,N2uSbuLvN0,Space Marine,1,2,8,2
1775,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7THWFJ0E54,Q2QerOGPJE,KB7F-VRJF-6KCM,Grey Knights,hS3dyXCXqj,VDpRBmwJeg,Craftworld,2,2,11,2
1776,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7THWFJ0E54,Q2QerOGPJE,KB7F-VRJF-6KCM,Grey Knights,GA582Q3WD5,tt0dDf3Adz,Hunter Cadre,3,2,11,2
1773,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7THWFJ0E54,Q2QerOGPJE,KB7F-VRJF-6KCM,Grey Knights,CWNHHHUVHJ,YHDcQGGxCo,Imperial Guard,4,0,8,2
1777,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,W5V62T7WH6,dtN8qEq6BG,AAYT-8QFU-HTC2,Hive Fleet,EDPW3H33P9,Zwe3DsZjl9,Tomb World,1,2,8,3
1778,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,W5V62T7WH6,dtN8qEq6BG,AAYT-8QFU-HTC2,Hive Fleet,1JHH2JPKH6,dtN8qEq6BG,Hive Fleet,2,2,11,3
1772,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,W5V62T7WH6,dtN8qEq6BG,AAYT-8QFU-HTC2,Hive Fleet,CWNHHHUVHJ,YHDcQGGxCo,Imperial Guard,3,0,7,3
1779,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,W5V62T7WH6,dtN8qEq6BG,AAYT-8QFU-HTC2,Hive Fleet,GA582Q3WD5,tt0dDf3Adz,Hunter Cadre,4,2,9,3
1780,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,X7MAEU2YXL,TQG24C1NEf,801E-A9J2-UR4L,Talons of the Emperor,7K88WRKGKX,VDpRBmwJeg,Craftworld,1,2,10,4
1781,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,X7MAEU2YXL,TQG24C1NEf,801E-A9J2-UR4L,Talons of the Emperor,GA582Q3WD5,tt0dDf3Adz,Hunter Cadre,2,0,8,4
1782,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,X7MAEU2YXL,TQG24C1NEf,801E-A9J2-UR4L,Talons of the Emperor,001B9YQXDQ,N2uSbuLvN0,Space Marine,3,2,11,4
1783,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,X7MAEU2YXL,TQG24C1NEf,801E-A9J2-UR4L,Talons of the Emperor,hS3dyXCXqj,VDpRBmwJeg,Craftworld,4,1,9,4
1784,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,GA582Q3WD5,tt0dDf3Adz,RVN8-7A6B-UJAH,Hunter Cadre,KY027DLLAG,TQG24C1NEf,Talons of the Emperor,1,2,9,7
1781,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,GA582Q3WD5,tt0dDf3Adz,RVN8-7A6B-UJAH,Hunter Cadre,X7MAEU2YXL,TQG24C1NEf,Talons of the Emperor,2,2,10,7
1776,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,GA582Q3WD5,tt0dDf3Adz,RVN8-7A6B-UJAH,Hunter Cadre,7THWFJ0E54,Q2QerOGPJE,Grey Knights,3,0,2,7
1779,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,GA582Q3WD5,tt0dDf3Adz,RVN8-7A6B-UJAH,Hunter Cadre,W5V62T7WH6,dtN8qEq6BG,Hive Fleet,4,0,7,7
1770,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,1JHH2JPKH6,dtN8qEq6BG,UDF4-2M0M-UQDA,Hive Fleet,CWNHHHUVHJ,YHDcQGGxCo,Imperial Guard,1,1,9,5
1778,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,1JHH2JPKH6,dtN8qEq6BG,UDF4-2M0M-UQDA,Hive Fleet,W5V62T7WH6,dtN8qEq6BG,Hive Fleet,2,0,7,5
1785,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,1JHH2JPKH6,dtN8qEq6BG,UDF4-2M0M-UQDA,Hive Fleet,WRX5PMFQUQ,VNPKVFKkJx,Traitor Space Marine,3,1,9,5
1786,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,1JHH2JPKH6,dtN8qEq6BG,UDF4-2M0M-UQDA,Hive Fleet,001B9YQXDQ,N2uSbuLvN0,Space Marine,4,2,10,5
1787,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,hS3dyXCXqj,VDpRBmwJeg,126A-NGQ9-5U2K,Craftworld,WRX5PMFQUQ,VNPKVFKkJx,Traitor Space Marine,1,1,9,6
1775,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,hS3dyXCXqj,VDpRBmwJeg,126A-NGQ9-5U2K,Craftworld,7THWFJ0E54,Q2QerOGPJE,Grey Knights,2,0,6,6
1788,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,hS3dyXCXqj,VDpRBmwJeg,126A-NGQ9-5U2K,Craftworld,KY027DLLAG,TQG24C1NEf,Talons of the Emperor,3,2,10,6
1783,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,hS3dyXCXqj,VDpRBmwJeg,126A-NGQ9-5U2K,Craftworld,X7MAEU2YXL,TQG24C1NEf,Talons of the Emperor,4,1,9,6
1784,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,KY027DLLAG,TQG24C1NEf,4QVE-BE28-5JPQ,Talons of the Emperor,GA582Q3WD5,tt0dDf3Adz,Hunter Cadre,1,0,8,10
1789,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,KY027DLLAG,TQG24C1NEf,4QVE-BE28-5JPQ,Talons of the Emperor,7K88WRKGKX,VDpRBmwJeg,Craftworld,2,1,9,10
1788,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,KY027DLLAG,TQG24C1NEf,4QVE-BE28-5JPQ,Talons of the Emperor,hS3dyXCXqj,VDpRBmwJeg,Craftworld,3,0,7,10
1790,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,KY027DLLAG,TQG24C1NEf,4QVE-BE28-5JPQ,Talons of the Emperor,EDPW3H33P9,Zwe3DsZjl9,Tomb World,4,2,9,10
1787,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,WRX5PMFQUQ,VNPKVFKkJx,7Y6X-DA78-BQXH,Traitor Space Marine,hS3dyXCXqj,VDpRBmwJeg,Craftworld,1,1,9,8
1771,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,WRX5PMFQUQ,VNPKVFKkJx,7Y6X-DA78-BQXH,Traitor Space Marine,CWNHHHUVHJ,YHDcQGGxCo,Imperial Guard,2,0,7,8
1785,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,WRX5PMFQUQ,VNPKVFKkJx,7Y6X-DA78-BQXH,Traitor Space Marine,1JHH2JPKH6,dtN8qEq6BG,Hive Fleet,3,1,9,8
1791,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,WRX5PMFQUQ,VNPKVFKkJx,7Y6X-DA78-BQXH,Traitor Space Marine,7K88WRKGKX,VDpRBmwJeg,Craftworld,4,1,9,8
1780,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7K88WRKGKX,VDpRBmwJeg,UJ90-HMR5-VD4W,Craftworld,X7MAEU2YXL,TQG24C1NEf,Talons of the Emperor,1,0,8,9
1789,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7K88WRKGKX,VDpRBmwJeg,UJ90-HMR5-VD4W,Craftworld,KY027DLLAG,TQG24C1NEf,Talons of the Emperor,2,1,9,9
1792,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7K88WRKGKX,VDpRBmwJeg,UJ90-HMR5-VD4W,Craftworld,EDPW3H33P9,Zwe3DsZjl9,Tomb World,3,1,8,9
1791,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,7K88WRKGKX,VDpRBmwJeg,UJ90-HMR5-VD4W,Craftworld,WRX5PMFQUQ,VNPKVFKkJx,Traitor Space Marine,4,1,9,9
1774,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,001B9YQXDQ,N2uSbuLvN0,8U87-XUL2-V10E,Space Marine,7THWFJ0E54,Q2QerOGPJE,Grey Knights,1,0,5,11
1793,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,001B9YQXDQ,N2uSbuLvN0,8U87-XUL2-V10E,Space Marine,EDPW3H33P9,Zwe3DsZjl9,Tomb World,2,2,12,11
1782,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,001B9YQXDQ,N2uSbuLvN0,8U87-XUL2-V10E,Space Marine,X7MAEU2YXL,TQG24C1NEf,Talons of the Emperor,3,0,7,11
1786,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,001B9YQXDQ,N2uSbuLvN0,8U87-XUL2-V10E,Space Marine,1JHH2JPKH6,dtN8qEq6BG,Hive Fleet,4,0,8,11
1777,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,EDPW3H33P9,Zwe3DsZjl9,V8HQ-8YG6-7BX0,Tomb World,W5V62T7WH6,dtN8qEq6BG,Hive Fleet,1,0,3,12
1793,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,EDPW3H33P9,Zwe3DsZjl9,V8HQ-8YG6-7BX0,Tomb World,001B9YQXDQ,N2uSbuLvN0,Space Marine,2,0,6,12
1792,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,EDPW3H33P9,Zwe3DsZjl9,V8HQ-8YG6-7BX0,Tomb World,7K88WRKGKX,VDpRBmwJeg,Craftworld,3,1,8,12
1790,7DRTB87UQ4,Sacramento Beginner’s Kill Team Event: Cadia Fight Club,Hobby Badger Games,United States,15,2023-09-04T22:16:03.451Z,EDPW3H33P9,Zwe3DsZjl9,V8HQ-8YG6-7BX0,Tomb World,KY027DLLAG,TQG24C1NEf,Talons of the Emperor,4,0,8,12
1794,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,EME3PAHE2M,tCYU740UMU,FK8T-5F0W-XB73,Chaos Cult,MJ0V5MMLA8,a05DEJEFHV,Hand of the Archon,1,2,19,1
1795,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,EME3PAHE2M,tCYU740UMU,FK8T-5F0W-XB73,Chaos Cult,08M6NXT6A1,ZyFjHyX7G0,Elucidian Starstriders,2,2,21,1
1796,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,EME3PAHE2M,tCYU740UMU,FK8T-5F0W-XB73,Chaos Cult,FREQ0PP14R,O68BVNHb2J,Legionary,3,2,18,1
1797,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,EME3PAHE2M,tCYU740UMU,FK8T-5F0W-XB73,Chaos Cult,9s2wmEEmET,y9bh89ACze,Hearthkyn Salvagers,4,1,16,1
717,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,EME3PAHE2M,tCYU740UMU,FK8T-5F0W-XB73,Chaos Cult,8AX2LJYT11,HiiZAf9oBt,Fellgor Ravagers,5,2,19,1
1798,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,9s2wmEEmET,y9bh89ACze,BKLL-F7P7-JHPH,Hearthkyn Salvagers,BWDAT0A4EH,g33HjqCsH4,Warp Coven,1,2,18,2
1799,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,9s2wmEEmET,y9bh89ACze,BKLL-F7P7-JHPH,Hearthkyn Salvagers,8AX2LJYT11,HiiZAf9oBt,Fellgor Ravagers,2,2,15,2
1800,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,9s2wmEEmET,y9bh89ACze,BKLL-F7P7-JHPH,Hearthkyn Salvagers,QaXEBmIz2R,HMOIAMPQkF,Hunter Clade,3,2,22,2
1797,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,9s2wmEEmET,y9bh89ACze,BKLL-F7P7-JHPH,Hearthkyn Salvagers,EME3PAHE2M,tCYU740UMU,Chaos Cult,4,1,16,2
1801,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,9s2wmEEmET,y9bh89ACze,BKLL-F7P7-JHPH,Hearthkyn Salvagers,FREQ0PP14R,O68BVNHb2J,Legionary,5,2,22,2
1802,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,QaXEBmIz2R,HMOIAMPQkF,17FM-1GJH-Y429,Hunter Clade,RUJHXDR0DQ,kK1j2CaKvq,Phobos Strike Team,1,2,15,3
1803,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,QaXEBmIz2R,HMOIAMPQkF,17FM-1GJH-Y429,Hunter Clade,6YYU87WMKT,udcWHTxEOX,Gellerpox Infected,2,2,16,3
1800,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,QaXEBmIz2R,HMOIAMPQkF,17FM-1GJH-Y429,Hunter Clade,9s2wmEEmET,y9bh89ACze,Hearthkyn Salvagers,3,0,0,3
1804,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,QaXEBmIz2R,HMOIAMPQkF,17FM-1GJH-Y429,Hunter Clade,LUMD4313G8,TQG24C1NEf,Talons of the Emperor,4,2,16,3
1805,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,QaXEBmIz2R,HMOIAMPQkF,17FM-1GJH-Y429,Hunter Clade,zoZmd3KKGb,O68BVNHb2J,Legionary,5,2,22,3
1806,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,8AX2LJYT11,HiiZAf9oBt,L0Y5-1YEK-T52M,Fellgor Ravagers,zoZmd3KKGb,O68BVNHb2J,Legionary,1,2,17,4
1799,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,8AX2LJYT11,HiiZAf9oBt,L0Y5-1YEK-T52M,Fellgor Ravagers,9s2wmEEmET,y9bh89ACze,Hearthkyn Salvagers,2,0,13,4
1807,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,8AX2LJYT11,HiiZAf9oBt,L0Y5-1YEK-T52M,Fellgor Ravagers,thI1xNaNF6,qCkz7A5Npv,Inquisitorial Agents,3,2,17,4
1808,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,8AX2LJYT11,HiiZAf9oBt,L0Y5-1YEK-T52M,Fellgor Ravagers,BWDAT0A4EH,g33HjqCsH4,Warp Coven,4,2,17,4
717,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,8AX2LJYT11,HiiZAf9oBt,L0Y5-1YEK-T52M,Fellgor Ravagers,EME3PAHE2M,tCYU740UMU,Chaos Cult,5,0,15,4
1794,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,MJ0V5MMLA8,a05DEJEFHV,YKFC-2EJX-EJC7,Hand of the Archon,EME3PAHE2M,tCYU740UMU,Chaos Cult,1,0,11,5
1809,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,MJ0V5MMLA8,a05DEJEFHV,YKFC-2EJX-EJC7,Hand of the Archon,F44KQu62V9,oIGBgz0rWT,Kommandos,2,2,16,5
1810,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,MJ0V5MMLA8,a05DEJEFHV,YKFC-2EJX-EJC7,Hand of the Archon,BWDAT0A4EH,g33HjqCsH4,Warp Coven,3,0,11,5
1811,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,MJ0V5MMLA8,a05DEJEFHV,YKFC-2EJX-EJC7,Hand of the Archon,08M6NXT6A1,ZyFjHyX7G0,Elucidian Starstriders,4,2,20,5
1812,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,MJ0V5MMLA8,a05DEJEFHV,YKFC-2EJX-EJC7,Hand of the Archon,thI1xNaNF6,qCkz7A5Npv,Inquisitorial Agents,5,2,17,5
1813,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,FREQ0PP14R,O68BVNHb2J,Y1VQ-X2KN-YKJ0,Legionary,Glv3S5k3aF,KW8kBVQRzg,Intercession,1,2,17,6
1814,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,FREQ0PP14R,O68BVNHb2J,Y1VQ-X2KN-YKJ0,Legionary,LUMD4313G8,TQG24C1NEf,Talons of the Emperor,2,2,19,6
1796,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,FREQ0PP14R,O68BVNHb2J,Y1VQ-X2KN-YKJ0,Legionary,EME3PAHE2M,tCYU740UMU,Chaos Cult,3,0,13,6
1815,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,FREQ0PP14R,O68BVNHb2J,Y1VQ-X2KN-YKJ0,Legionary,zoZmd3KKGb,O68BVNHb2J,Legionary,4,2,22,6
1801,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,FREQ0PP14R,O68BVNHb2J,Y1VQ-X2KN-YKJ0,Legionary,9s2wmEEmET,y9bh89ACze,Hearthkyn Salvagers,5,0,0,6
1813,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,Glv3S5k3aF,KW8kBVQRzg,EUVP-F21E-M492,Intercession Squad,FREQ0PP14R,O68BVNHb2J,Legionary,1,0,13,7
1816,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,Glv3S5k3aF,KW8kBVQRzg,EUVP-F21E-M492,Intercession Squad,zoZmd3KKGb,O68BVNHb2J,Legionary,2,0,8,7
1817,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,Glv3S5k3aF,KW8kBVQRzg,EUVP-F21E-M492,Intercession Squad,F44KQu62V9,oIGBgz0rWT,Kommandos,3,2,17,7
1818,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,Glv3S5k3aF,KW8kBVQRzg,EUVP-F21E-M492,Intercession Squad,6YYU87WMKT,udcWHTxEOX,Gellerpox Infected,4,2,20,7
1819,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,Glv3S5k3aF,KW8kBVQRzg,EUVP-F21E-M492,Intercession Squad,BWDAT0A4EH,g33HjqCsH4,Warp Coven,5,1,11,7
1798,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,BWDAT0A4EH,g33HjqCsH4,N780-BENV-LX9B,Warp Coven,9s2wmEEmET,y9bh89ACze,Hearthkyn Salvagers,1,0,12,8
1820,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,BWDAT0A4EH,g33HjqCsH4,N780-BENV-LX9B,Warp Coven,W8M5TNTQ5N,kK1j2CaKvq,Phobos Strike Team,2,2,16,8
1810,0MW0W4B441,Operation: Planetfall,Colpar's HobbyTown,United States,16,2023-09-11T14:23:23.004Z,BWDAT0A4EH,g33HjqCsH4,N780-BENV-LX9B,Warp Coven,MJ0V5MMLA8,a05DEJEFHV,Hand of the Archon,3,2,16,8
